hand_p1,hand_p2,E[p1],E[p2],emp_p1,emp_p2,VAR[p1],VAR[p2]
"(('S', 2), ('S', 6), ('D', 8), ('C', 11))","(('C', 4), ('C', 7), ('S', 13), ('D', 13))",-0.6923076923076925,0.6923076923076925,-0.6972,0.6876,0.21301775147928978,0.21301775147928978
"(('S', 8), ('S', 11), ('H', 12), ('S', 14))","(('C', 2), ('D', 9), ('D', 12), ('H', 13))",0.0,0.0,0.0015,0.002,0.46153846153846134,0.46153846153846134
"(('D', 9), ('S', 11), ('H', 12), ('D', 13))","(('C', 2), ('S', 3), ('H', 8), ('H', 9))",0.07692307692307693,-0.07692307692307693,0.0827,-0.0775,0.5325443786982251,0.5325443786982251
"(('S', 3), ('S', 7), ('D', 9), ('H', 9))","(('D', 2), ('H', 4), ('D', 8), ('D', 14))",0.6923076923076925,-0.6923076923076925,0.6905,-0.6933,0.21301775147928978,0.21301775147928978
"(('D', 3), ('H', 4), ('S', 6), ('H', 6))","(('C', 5), ('C', 9), ('H', 12), ('H', 14))",0.6923076923076925,-0.6923076923076925,0.6967,-0.6971,0.2130177514792898,0.2130177514792898
"(('D', 5), ('S', 8), ('H', 13), ('H', 14))","(('S', 3), ('H', 6), ('D', 7), ('D', 8))",0.0,0.0,-0.0015,-0.0008,0.46153846153846134,0.46153846153846134
"(('C', 3), ('H', 6), ('H', 10), ('C', 10))","(('D', 7), ('S', 7), ('H', 13), ('S', 14))",0.0,0.0,0.0068,0.005,0.46153846153846134,0.46153846153846134
"(('C', 3), ('D', 5), ('C', 7), ('C', 10))","(('H', 6), ('S', 6), ('C', 8), ('D', 10))",-0.7692307692307696,0.7692307692307696,-0.7668,0.7655,0.17751479289940847,0.17751479289940847
"(('H', 2), ('S', 2), ('H', 10), ('H', 12))","(('D', 2), ('S', 3), ('C', 4), ('D', 7))",0.7692307692307696,-0.7692307692307696,0.7755,-0.7639,0.17751479289940847,0.17751479289940847
"(('C', 6), ('C', 8), ('D', 11), ('H', 14))","(('C', 4), ('S', 5), ('S', 13), ('D', 14))",0.0,0.0,-0.0031,0.006,0.46153846153846134,0.46153846153846134
"(('D', 2), ('C', 6), ('D', 7), ('S', 14))","(('D', 6), ('D', 8), ('C', 10), ('C', 11))",0.0,0.0,-0.0017,0.0046,0.46153846153846134,0.46153846153846134
"(('S', 2), ('S', 4), ('C', 6), ('S', 7))","(('H', 9), ('H', 12), ('S', 14), ('C', 14))",-0.6923076923076925,0.6923076923076925,-0.6921,0.6956,0.21301775147928978,0.21301775147928978
"(('H', 2), ('D', 4), ('H', 8), ('C', 12))","(('S', 4), ('S', 11), ('D', 12), ('C', 14))",0.0,0.0,-0.0105,0.0082,0.3076923076923076,0.3076923076923076
"(('H', 7), ('H', 8), ('C', 9), ('S', 13))","(('S', 11), ('C', 13), ('C', 14), ('H', 14))",-0.7692307692307696,0.7692307692307696,-0.7738,0.7777,0.17751479289940844,0.17751479289940844
"(('S', 2), ('D', 5), ('S', 6), ('C', 13))","(('H', 5), ('H', 6), ('S', 8), ('D', 9))",-0.07692307692307693,0.07692307692307693,-0.0827,0.0688,0.37869822485207133,0.37869822485207133
"(('S', 2), ('D', 11), ('D', 12), ('C', 12))","(('H', 2), ('H', 6), ('D', 10), ('S', 12))",0.8461538461538467,-0.8461538461538467,0.8432,-0.8507,0.13017751479289943,0.13017751479289943
"(('D', 3), ('C', 9), ('S', 11), ('D', 14))","(('H', 4), ('S', 6), ('H', 10), ('S', 10))",-0.6923076923076925,0.6923076923076925,-0.6891,0.6957,0.21301775147928978,0.21301775147928978
"(('D', 9), ('C', 9), ('D', 12), ('D', 13))","(('H', 8), ('H', 12), ('S', 14), ('D', 14))",0.0,0.0,-0.0034,-0.0001,0.3076923076923076,0.3076923076923076
"(('C', 4), ('H', 7), ('D', 9), ('H', 9))","(('D', 2), ('S', 5), ('S', 7), ('D', 14))",0.7692307692307696,-0.7692307692307696,0.7677,-0.7727,0.17751479289940836,0.17751479289940836
"(('C', 6), ('C', 7), ('H', 9), ('S', 13))","(('C', 8), ('C', 10), ('S', 11), ('H', 12))",-0.15384615384615385,0.15384615384615385,-0.1423,0.1591,0.591715976331361,0.591715976331361
"(('C', 5), ('S', 5), ('S', 6), ('H', 11))","(('H', 7), ('S', 8), ('C', 8), ('C', 13))",0.0,0.0,0.0023,0.0037,0.46153846153846134,0.46153846153846134
"(('C', 5), ('D', 8), ('C', 12), ('S', 14))","(('C', 3), ('D', 5), ('C', 7), ('C', 8))",0.0,0.0,0.0027,0.001,0.3076923076923076,0.3076923076923076
"(('H', 4), ('C', 7), ('S', 8), ('H', 12))","(('H', 7), ('C', 10), ('C', 11), ('S', 11))",-0.7692307692307696,0.7692307692307696,-0.772,0.7707,0.17751479289940839,0.17751479289940839
"(('D', 2), ('C', 3), ('S', 11), ('C', 12))","(('C', 2), ('H', 4), ('D', 11), ('D', 14))",0.0,0.0,0.001,-0.008,0.3076923076923076,0.3076923076923076
"(('S', 2), ('H', 7), ('H', 10), ('S', 13))","(('C', 2), ('D', 2), ('C', 4), ('H', 11))",-0.7692307692307696,0.7692307692307696,-0.7671,0.7671,0.17751479289940839,0.17751479289940839
"(('H', 5), ('D', 6), ('H', 9), ('H', 12))","(('D', 3), ('C', 3), ('S', 9), ('S', 12))",-0.8461538461538467,0.8461538461538467,-0.8473,0.8461,0.13017751479289943,0.13017751479289943
"(('C', 4), ('D', 5), ('S', 6), ('D', 7))","(('H', 2), ('H', 6), ('D', 11), ('C', 14))",0.15384615384615385,-0.15384615384615385,0.1422,-0.163,0.5917159763313613,0.5917159763313613
"(('D', 2), ('D', 8), ('H', 12), ('S', 14))","(('C', 4), ('S', 8), ('C', 12), ('H', 13))",0.0,0.0,0.0097,-0.0024,0.3076923076923076,0.3076923076923076
"(('S', 4), ('C', 6), ('H', 11), ('C', 14))","(('H', 3), ('C', 5), ('S', 7), ('D', 8))",0.0,0.0,-0.0103,-0.0027,0.6153846153846154,0.6153846153846154
"(('D', 3), ('S', 3), ('S', 7), ('D', 12))","(('D', 8), ('H', 8), ('H', 9), ('C', 14))",0.0,0.0,-0.0065,-0.0026,0.46153846153846134,0.46153846153846134
"(('C', 2), ('H', 9), ('D', 10), ('H', 13))","(('S', 5), ('D', 8), ('S', 10), ('D', 13))",0.0,0.0,-0.0084,-0.0063,0.3076923076923076,0.3076923076923076
"(('D', 3), ('C', 6), ('D', 8), ('C', 13))","(('C', 8), ('H', 12), ('D', 13), ('S', 13))",-0.8461538461538467,0.8461538461538467,-0.8434,0.848,0.13017751479289943,0.13017751479289943
"(('D', 4), ('S', 6), ('S', 13), ('D', 13))","(('H', 2), ('H', 4), ('C', 9), ('S', 14))",0.7692307692307696,-0.7692307692307696,0.7735,-0.7701,0.17751479289940839,0.17751479289940839
"(('C', 2), ('D', 2), ('D', 3), ('C', 6))","(('D', 4), ('C', 7), ('H', 8), ('S', 11))",0.6923076923076925,-0.6923076923076925,0.6923,-0.6858,0.21301775147928978,0.21301775147928978
"(('C', 5), ('D', 6), ('D', 11), ('D', 12))","(('S', 2), ('C', 4), ('H', 5), ('S', 7))",0.0,0.0,-0.0124,-0.003,0.46153846153846134,0.46153846153846134
"(('D', 5), ('S', 8), ('S', 10), ('D', 13))","(('C', 4), ('H', 5), ('H', 7), ('C', 13))",0.0,0.0,-0.0016,0.0083,0.3076923076923076,0.3076923076923076
"(('S', 7), ('S', 11), ('H', 11), ('S', 12))","(('S', 5), ('C', 8), ('H', 9), ('C', 10))",0.6923076923076925,-0.6923076923076925,0.6955,-0.695,0.2130177514792898,0.2130177514792898
"(('S', 3), ('S', 4), ('S', 11), ('H', 12))","(('H', 6), ('H', 7), ('D', 9), ('S', 10))",-0.07692307692307693,0.07692307692307693,-0.0808,0.0622,0.6863905325443789,0.6863905325443789
"(('S', 2), ('C', 7), ('H', 12), ('C', 13))","(('S', 5), ('D', 7), ('C', 8), ('C', 12))",0.0,0.0,-0.0039,-0.0131,0.3076923076923076,0.3076923076923076
"(('S', 2), ('S', 3), ('C', 8), ('H', 9))","(('C', 4), ('D', 5), ('H', 7), ('D', 13))",0.0,0.0,-0.0001,-0.0004,0.6153846153846154,0.6153846153846154
"(('H', 5), ('S', 10), ('H', 12), ('S', 14))","(('H', 4), ('C', 6), ('S', 8), ('D', 10))",0.0,0.0,0.0076,-0.0018,0.46153846153846134,0.46153846153846134
"(('D', 2), ('S', 3), ('D', 6), ('C', 7))","(('S', 4), ('S', 5), ('D', 10), ('C', 11))",0.0,0.0,-0.0012,0.0265,0.6153846153846154,0.6153846153846154
"(('S', 3), ('D', 6), ('H', 6), ('S', 9))","(('D', 4), ('C', 5), ('D', 10), ('D', 12))",0.6923076923076925,-0.6923076923076925,0.6929,-0.6918,0.21301775147928978,0.21301775147928978
"(('C', 5), ('S', 6), ('D', 13), ('S', 14))","(('H', 6), ('C', 10), ('S', 13), ('D', 14))",0.0,0.0,-0.0037,-0.0048,0.15384615384615385,0.15384615384615385
"(('D', 3), ('D', 6), ('D', 7), ('H', 13))","(('S', 2), ('S', 4), ('S', 5), ('H', 10))",0.0,0.0,-0.0053,0.0035,0.6153846153846154,0.6153846153846154
"(('C', 4), ('D', 12), ('C', 13), ('D', 13))","(('C', 3), ('D', 6), ('S', 10), ('C', 10))",0.0,0.0,0.0022,0.0041,0.46153846153846134,0.46153846153846134
"(('H', 7), ('S', 8), ('D', 8), ('S', 12))","(('S', 6), ('D', 6), ('H', 11), ('H', 14))",0.0,0.0,0.017,0.0016,0.46153846153846134,0.46153846153846134
"(('D', 4), ('C', 7), ('S', 12), ('D', 14))","(('H', 6), ('H', 8), ('D', 8), ('H', 14))",-0.7692307692307696,0.7692307692307696,-0.7679,0.7763,0.17751479289940839,0.17751479289940839
"(('H', 2), ('C', 3), ('H', 4), ('H', 13))","(('C', 5), ('D', 6), ('H', 11), ('C', 11))",-0.6923076923076925,0.6923076923076925,-0.6926,0.6976,0.21301775147928978,0.21301775147928978
"(('C', 4), ('D', 5), ('D', 9), ('D', 14))","(('D', 6), ('S', 8), ('D', 11), ('C', 13))",0.0,0.0,0.0039,0.0046,0.6153846153846154,0.6153846153846154
"(('S', 2), ('S', 5), ('H', 11), ('H', 12))","(('H', 4), ('S', 8), ('C', 8), ('C', 14))",-0.6923076923076925,0.6923076923076925,-0.7001,0.6821,0.21301775147928978,0.21301775147928978
"(('D', 8), ('D', 10), ('D', 14), ('C', 14))","(('H', 4), ('S', 11), ('D', 12), ('S', 14))",0.7692307692307696,-0.7692307692307696,0.7647,-0.7732,0.17751479289940839,0.17751479289940839
"(('D', 3), ('H', 3), ('H', 7), ('S', 13))","(('D', 7), ('H', 8), ('H', 9), ('D', 12))",0.7692307692307696,-0.7692307692307696,0.7663,-0.7605,0.17751479289940839,0.17751479289940839
"(('H', 11), ('D', 13), ('H', 14), ('C', 14))","(('D', 4), ('C', 4), ('H', 5), ('D', 7))",0.0,0.0,-0.0065,0.0017,0.46153846153846134,0.46153846153846134
"(('C', 2), ('D', 7), ('H', 13), ('D', 13))","(('S', 3), ('C', 4), ('S', 4), ('H', 8))",0.0,0.0,0.0016,-0.0016,0.46153846153846134,0.46153846153846134
"(('S', 4), ('D', 7), ('D', 9), ('S', 12))","(('D', 2), ('S', 5), ('C', 8), ('H', 12))",0.0,0.0,0.0,0.0103,0.46153846153846134,0.46153846153846134
"(('S', 5), ('C', 9), ('S', 9), ('D', 12))","(('S', 6), ('D', 8), ('H', 10), ('H', 14))",0.6923076923076925,-0.6923076923076925,0.6879,-0.6876,0.2130177514792898,0.2130177514792898
"(('D', 3), ('H', 11), ('C', 11), ('H', 14))","(('S', 6), ('C', 8), ('D', 9), ('D', 11))",0.7692307692307696,-0.7692307692307696,0.7675,-0.7772,0.17751479289940844,0.17751479289940844
"(('H', 4), ('S', 5), ('H', 13), ('S', 14))","(('C', 9), ('S', 11), ('S', 12), ('D', 13))",-0.07692307692307693,0.07692307692307693,-0.0827,0.0771,0.532544378698225,0.532544378698225
"(('S', 5), ('H', 13), ('C', 13), ('D', 13))","(('D', 2), ('D', 8), ('H', 9), ('S', 14))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('S', 2), ('H', 5), ('D', 10), ('H', 13))","(('H', 2), ('D', 9), ('H', 9), ('S', 10))",-0.8461538461538467,0.8461538461538467,-0.847,0.8432,0.13017751479289943,0.13017751479289943
"(('S', 4), ('H', 4), ('H', 7), ('S', 14))","(('S', 9), ('D', 9), ('S', 12), ('D', 13))",0.0,0.0,-0.0057,-0.0065,0.46153846153846134,0.46153846153846134
"(('H', 8), ('S', 11), ('H', 12), ('H', 14))","(('C', 5), ('D', 8), ('S', 9), ('C', 9))",-0.7692307692307696,0.7692307692307696,-0.7687,0.7672,0.17751479289940836,0.17751479289940836
"(('C', 3), ('D', 9), ('D', 10), ('C', 12))","(('H', 3), ('D', 6), ('S', 9), ('H', 9))",-0.8461538461538467,0.8461538461538467,-0.8456,0.8519,0.13017751479289943,0.13017751479289943
"(('C', 2), ('D', 2), ('C', 9), ('C', 13))","(('D', 4), ('S', 8), ('H', 9), ('S', 10))",0.7692307692307696,-0.7692307692307696,0.7647,-0.7775,0.1775147928994084,0.1775147928994084
"(('S', 5), ('S', 8), ('D', 9), ('D', 14))","(('C', 2), ('S', 7), ('C', 10), ('C', 11))",0.0,0.0,-0.0091,-0.008,0.6153846153846154,0.6153846153846154
"(('H', 5), ('C', 10), ('S', 11), ('C', 13))","(('C', 3), ('H', 4), ('D', 6), ('S', 6))",-0.6923076923076925,0.6923076923076925,-0.6874,0.6937,0.2130177514792898,0.2130177514792898
"(('C', 2), ('C', 7), ('H', 9), ('H', 14))","(('H', 7), ('D', 12), ('C', 12), ('H', 13))",-0.7692307692307696,0.7692307692307696,-0.7672,0.7739,0.17751479289940839,0.17751479289940839
"(('C', 3), ('H', 4), ('S', 13), ('S', 14))","(('D', 10), ('S', 11), ('D', 12), ('H', 12))",-0.6923076923076925,0.6923076923076925,-0.6921,0.6988,0.21301775147928978,0.21301775147928978
"(('D', 3), ('C', 9), ('C', 11), ('C', 14))","(('H', 2), ('S', 2), ('D', 10), ('C', 12))",-0.6923076923076925,0.6923076923076925,-0.6911,0.691,0.21301775147928978,0.21301775147928978
"(('H', 6), ('H', 7), ('D', 9), ('D', 10))","(('H', 2), ('H', 4), ('C', 5), ('H', 8))",0.15384615384615385,-0.15384615384615385,0.1406,-0.1626,0.591715976331361,0.591715976331361
"(('D', 3), ('C', 8), ('D', 8), ('S', 8))","(('C', 5), ('C', 6), ('S', 7), ('H', 9))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('C', 2), ('S', 2), ('D', 8), ('C', 12))","(('S', 7), ('D', 7), ('H', 11), ('D', 13))",0.0,0.0,-0.0064,0.0064,0.46153846153846134,0.46153846153846134
"(('H', 4), ('D', 7), ('C', 9), ('D', 14))","(('D', 4), ('S', 5), ('D', 9), ('D', 11))",0.0,0.0,0.0022,0.0087,0.3076923076923076,0.3076923076923076
"(('C', 2), ('S', 4), ('H', 8), ('S', 8))","(('H', 2), ('H', 4), ('H', 12), ('C', 13))",0.8461538461538467,-0.8461538461538467,0.8444,-0.8485,0.13017751479289943,0.13017751479289943
"(('D', 2), ('D', 5), ('C', 5), ('D', 8))","(('S', 3), ('H', 6), ('S', 13), ('S', 14))",0.6923076923076925,-0.6923076923076925,0.6921,-0.6995,0.21301775147928978,0.21301775147928978
"(('S', 2), ('H', 6), ('S', 8), ('S', 14))","(('C', 2), ('C', 4), ('C', 6), ('H', 9))",0.0,0.0,0.0001,0.0074,0.3076923076923076,0.3076923076923076
"(('D', 3), ('C', 9), ('S', 11), ('S', 12))","(('C', 2), ('D', 9), ('H', 9), ('S', 14))",-0.7692307692307696,0.7692307692307696,-0.7711,0.7695,0.1775147928994084,0.1775147928994084
"(('H', 6), ('C', 11), ('H', 12), ('S', 13))","(('D', 3), ('H', 4), ('S', 6), ('D', 12))",0.0,0.0,-0.0037,0.0004,0.3076923076923076,0.3076923076923076
"(('S', 4), ('D', 8), ('C', 8), ('C', 10))","(('C', 9), ('S', 9), ('S', 12), ('D', 13))",0.0,0.0,-0.0005,0.0045,0.46153846153846134,0.46153846153846134
"(('S', 5), ('H', 7), ('D', 13), ('D', 14))","(('D', 8), ('S', 10), ('S', 11), ('C', 13))",0.0,0.0,0.0027,0.009,0.46153846153846134,0.46153846153846134
"(('H', 5), ('S', 6), ('D', 12), ('S', 13))","(('S', 3), ('S', 5), ('D', 7), ('C', 12))",0.0,0.0,0.0032,-0.0018,0.3076923076923076,0.3076923076923076
"(('C', 7), ('D', 7), ('S', 7), ('H', 12))","(('S', 2), ('H', 4), ('D', 8), ('D', 9))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('D', 3), ('D', 4), ('C', 4), ('S', 8))","(('H', 9), ('S', 9), ('S', 10), ('C', 14))",0.0,0.0,-0.0025,0.0015,0.46153846153846134,0.46153846153846134
"(('S', 10), ('D', 10), ('S', 13), ('C', 14))","(('H', 5), ('S', 6), ('D', 11), ('D', 12))",0.6923076923076925,-0.6923076923076925,0.6892,-0.6982,0.2130177514792898,0.2130177514792898
"(('S', 11), ('C', 11), ('D', 11), ('D', 12))","(('H', 11), ('C', 12), ('D', 13), ('H', 14))",0.8461538461538467,-0.8461538461538467,0.834,-0.851,0.2840236686390533,0.2840236686390533
"(('H', 6), ('C', 7), ('C', 11), ('S', 12))","(('D', 5), ('S', 9), ('S', 11), ('C', 13))",0.0,0.0,0.0077,-0.0039,0.46153846153846134,0.46153846153846134
"(('C', 5), ('S', 7), ('S', 10), ('D', 14))","(('S', 4), ('D', 6), ('C', 7), ('H', 10))",0.0,0.0,0.0049,0.0061,0.3076923076923076,0.3076923076923076
"(('H', 4), ('H', 6), ('S', 9), ('D', 14))","(('S', 2), ('C', 6), ('S', 8), ('C', 14))",0.0,0.0,0.0034,-0.0086,0.3076923076923076,0.3076923076923076
"(('S', 4), ('D', 5), ('D', 6), ('D', 10))","(('D', 4), ('H', 9), ('S', 11), ('D', 13))",0.0,0.0,-0.0019,0.0006,0.46153846153846134,0.46153846153846134
"(('D', 4), ('S', 5), ('S', 10), ('H', 14))","(('C', 2), ('C', 4), ('D', 8), ('C', 10))",0.0,0.0,-0.0061,0.0029,0.3076923076923076,0.3076923076923076
"(('S', 4), ('S', 7), ('H', 8), ('D', 8))","(('C', 3), ('H', 4), ('C', 11), ('C', 14))",0.7692307692307696,-0.7692307692307696,0.7699,-0.7643,0.17751479289940839,0.17751479289940839
"(('S', 6), ('S', 9), ('S', 13), ('S', 14))","(('D', 5), ('H', 7), ('H', 11), ('C', 14))",0.24999999999999994,-0.24999999999999994,0.2589,-0.2553,0.5336538461538464,0.5336538461538464
"(('C', 3), ('H', 3), ('C', 12), ('H', 13))","(('S', 2), ('S', 7), ('C', 11), ('S', 11))",0.0,0.0,-0.0003,-0.0037,0.46153846153846134,0.46153846153846134
"(('H', 5), ('C', 7), ('H', 12), ('H', 13))","(('S', 4), ('C', 4), ('H', 6), ('C', 11))",-0.6923076923076925,0.6923076923076925,-0.6892,0.693,0.21301775147928978,0.21301775147928978
"(('D', 5), ('S', 11), ('D', 11), ('D', 14))","(('D', 2), ('D', 7), ('C', 12), ('H', 14))",0.7692307692307696,-0.7692307692307696,0.7665,-0.7635,0.17751479289940839,0.17751479289940839
"(('H', 3), ('S', 12), ('H', 13), ('C', 14))","(('D', 8), ('C', 8), ('C', 9), ('D', 11))",-0.6923076923076925,0.6923076923076925,-0.6883,0.6948,0.21301775147928978,0.21301775147928978
"(('H', 4), ('H', 6), ('H', 8), ('H', 10))","(('H', 5), ('C', 7), ('D', 9), ('D', 11))",0.24999999999999994,-0.24999999999999994,0.2678,-0.2401,0.6490384615384618,0.6490384615384618
"(('C', 4), ('H', 7), ('D', 8), ('C', 9))","(('D', 4), ('S', 13), ('H', 14), ('S', 14))",-0.7692307692307696,0.7692307692307696,-0.7688,0.7659,0.17751479289940844,0.17751479289940844
"(('C', 4), ('C', 7), ('C', 8), ('S', 13))","(('D', 3), ('D', 5), ('S', 9), ('D', 12))",0.0,0.0,0.0041,0.0028,0.6153846153846154,0.6153846153846154
"(('C', 3), ('D', 7), ('S', 13), ('C', 13))","(('C', 10), ('D', 12), ('C', 12), ('C', 14))",0.0,0.0,-0.0104,-0.007,0.46153846153846134,0.46153846153846134
"(('S', 2), ('D', 4), ('H', 4), ('H', 11))","(('D', 7), ('D', 9), ('H', 10), ('D', 10))",0.0,0.0,-0.0014,0.0026,0.46153846153846134,0.46153846153846134
"(('C', 4), ('S', 5), ('D', 6), ('H', 7))","(('S', 3), ('D', 4), ('C', 5), ('C', 8))",0.3076923076923076,-0.3076923076923076,0.312,-0.3015,0.21301775147928975,0.21301775147928975
"(('C', 2), ('H', 3), ('D', 4), ('D', 9))","(('C', 3), ('C', 7), ('C', 9), ('S', 10))",0.0,0.0,-0.0002,0.0063,0.3076923076923076,0.3076923076923076
"(('D', 3), ('C', 5), ('S', 5), ('S', 14))","(('H', 8), ('S', 11), ('C', 12), ('C', 14))",0.7692307692307696,-0.7692307692307696,0.7698,-0.766,0.17751479289940839,0.17751479289940839
"(('C', 2), ('D', 5), ('C', 9), ('C', 13))","(('D', 3), ('C', 12), ('H', 13), ('C', 14))",0.0,0.0,-0.0089,-0.0073,0.46153846153846134,0.46153846153846134
"(('S', 7), ('H', 7), ('C', 7), ('D', 14))","(('C', 6), ('D', 8), ('H', 11), ('C', 12))",1.0000000000000009,-1.0000000000000009,1.0,-1.0,7.888609052210125e-31,7.888609052210125e-31
"(('S', 8), ('D', 9), ('S', 9), ('S', 14))","(('D', 2), ('S', 10), ('S', 11), ('D', 12))",0.6923076923076925,-0.6923076923076925,0.6956,-0.6886,0.21301775147928978,0.21301775147928978
"(('D', 9), ('H', 9), ('D', 10), ('C', 12))","(('H', 5), ('C', 10), ('D', 11), ('H', 14))",0.7692307692307696,-0.7692307692307696,0.7732,-0.7651,0.17751479289940836,0.17751479289940836
"(('D', 3), ('C', 6), ('D', 7), ('H', 10))","(('C', 3), ('C', 8), ('D', 9), ('S', 14))",0.0,0.0,0.0058,-0.0072,0.46153846153846134,0.46153846153846134
"(('S', 3), ('S', 6), ('D', 12), ('S', 13))","(('C', 2), ('S', 2), ('H', 6), ('S', 14))",-0.7692307692307696,0.7692307692307696,-0.7718,0.7708,0.17751479289940839,0.17751479289940839
"(('D', 6), ('S', 6), ('C', 8), ('H', 11))","(('C', 4), ('H', 5), ('C', 5), ('S', 12))",0.0,0.0,-0.0021,0.011,0.46153846153846134,0.46153846153846134
"(('D', 2), ('S', 3), ('S', 8), ('H', 14))","(('H', 3), ('S', 6), ('S', 7), ('D', 11))",0.0,0.0,-0.0037,-0.0059,0.46153846153846134,0.46153846153846134
"(('C', 5), ('D', 7), ('H', 10), ('C', 11))","(('C', 9), ('S', 10), ('S', 12), ('C', 13))",-0.15384615384615385,0.15384615384615385,-0.1622,0.1532,0.43786982248520717,0.43786982248520717
"(('S', 3), ('S', 7), ('D', 11), ('C', 11))","(('S', 2), ('H', 8), ('D', 9), ('S', 13))",0.6923076923076925,-0.6923076923076925,0.694,-0.6832,0.21301775147928978,0.21301775147928978
"(('D', 7), ('D', 10), ('C', 12), ('S', 13))","(('S', 2), ('H', 3), ('H', 8), ('H', 11))",0.0,0.0,0.0154,-0.0065,0.6153846153846154,0.6153846153846154
"(('H', 4), ('S', 9), ('H', 12), ('C', 14))","(('H', 2), ('C', 3), ('C', 5), ('D', 8))",0.0,0.0,0.0035,-0.0009,0.6153846153846154,0.6153846153846154
"(('C', 2), ('S', 3), ('H', 4), ('D', 5))","(('D', 3), ('D', 6), ('D', 10), ('S', 13))",0.15384615384615385,-0.15384615384615385,0.1471,-0.1472,0.43786982248520717,0.43786982248520717
"(('H', 6), ('H', 7), ('D', 12), ('H', 13))","(('H', 5), ('D', 6), ('D', 7), ('S', 14))",0.0,0.0,-0.0008,0.0064,0.3076923076923076,0.3076923076923076
"(('S', 12), ('C', 12), ('H', 12), ('H', 13))","(('H', 9), ('D', 9), ('C', 10), ('D', 14))",0.9230769230769238,-0.9230769230769238,0.9238,-0.9213,0.07100591715976338,0.07100591715976338
"(('C', 6), ('C', 7), ('H', 13), ('H', 14))","(('D', 4), ('D', 5), ('C', 10), ('D', 14))",0.0,0.0,-0.0019,-0.0008,0.46153846153846134,0.46153846153846134
"(('S', 6), ('H', 7), ('C', 13), ('H', 13))","(('D', 9), ('C', 10), ('C', 12), ('D', 14))",0.6923076923076925,-0.6923076923076925,0.6884,-0.6982,0.2130177514792898,0.2130177514792898
"(('C', 11), ('D', 13), ('S', 13), ('H', 14))","(('S', 2), ('S', 10), ('D', 11), ('S', 11))",-0.07692307692307693,0.07692307692307693,-0.0839,0.077,0.3786982248520713,0.3786982248520713
"(('H', 3), ('H', 7), ('C', 12), ('S', 14))","(('C', 2), ('D', 4), ('S', 9), ('D', 14))",0.0,0.0,-0.0094,0.0003,0.46153846153846134,0.46153846153846134
"(('C', 3), ('D', 6), ('H', 9), ('H', 13))","(('H', 8), ('C', 8), ('C', 9), ('C', 14))",-0.7692307692307696,0.7692307692307696,-0.7751,0.7682,0.17751479289940839,0.17751479289940839
"(('D', 3), ('C', 7), ('D', 11), ('D', 13))","(('S', 3), ('S', 6), ('H', 7), ('H', 8))",0.0,0.0,0.0102,-0.0011,0.3076923076923076,0.3076923076923076
"(('S', 2), ('H', 9), ('C', 10), ('C', 12))","(('S', 4), ('H', 8), ('D', 9), ('S', 13))",0.0,0.0,-0.0104,-0.0044,0.46153846153846134,0.46153846153846134
"(('H', 2), ('D', 3), ('D', 9), ('C', 13))","(('C', 4), ('S', 9), ('C', 11), ('S', 13))",0.0,0.0,-0.0078,0.0075,0.3076923076923076,0.3076923076923076
"(('C', 2), ('H', 11), ('D', 12), ('C', 14))","(('D', 2), ('D', 9), ('S', 11), ('C', 12))",0.0,0.0,0.0008,-0.0032,0.15384615384615385,0.15384615384615385
"(('D', 3), ('C', 4), ('D', 7), ('S', 9))","(('S', 3), ('H', 3), ('S', 10), ('D', 13))",-0.7692307692307696,0.7692307692307696,-0.7684,0.7698,0.17751479289940844,0.17751479289940844
"(('D', 5), ('D', 7), ('C', 8), ('D', 10))","(('S', 3), ('C', 5), ('S', 8), ('D', 14))",0.0,0.0,-0.0065,-0.0032,0.3076923076923076,0.3076923076923076
"(('D', 6), ('S', 6), ('S', 9), ('S', 10))","(('D', 4), ('H', 6), ('S', 7), ('C', 13))",0.7692307692307696,-0.7692307692307696,0.7713,-0.7711,0.17751479289940839,0.17751479289940839
